user,content,url,date,replyCount,retweetCount,likeCount,mentionedUsers
"{'username': 'CristianStef', 'displayname': 'Cristian Stef 🇷🇴', 'id': 20143361, 'description': 'Heaven Seeker', 'rawDescription': 'Heaven Seeker', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 2, 5, 12, 28, 9, tzinfo=datetime.timezone.utc), 'followersCount': 258, 'friendsCount': 396, 'statusesCount': 16315, 'favouritesCount': 8151, 'listedCount': 14, 'mediaCount': 826, 'location': 'Hermannstadt/RO', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/756780011017871360/w6ulO2bO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/20143361/1592804324'}",@JoeBiden Lies lies lies,https://twitter.com/CristianStef/status/1333115425106825218,2020-11-29 18:27:40+00:00,0,0,0,"[{'username': 'JoeBiden', 'displayname': 'Joe Biden', 'id': 939091, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]"
"{'username': 'ChrisPalm17', 'displayname': 'Chris Palm', 'id': 853608861172994057, 'description': 'The people are my people. I want to succeed, I want to win, and I want to become a happy person at last', 'rawDescription': 'The people are my people. I want to succeed, I want to win, and I want to become a happy person at last', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2017, 4, 16, 13, 59, 46, tzinfo=datetime.timezone.utc), 'followersCount': 21, 'friendsCount': 6, 'statusesCount': 10949, 'favouritesCount': 670, 'listedCount': 0, 'mediaCount': 2420, 'location': 'Here', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/853876128079126528/OlcT-p7q_normal.jpg', 'profileBannerUrl': None}","But the way that I must walk is not fixed.
This can be changed.
For example, if Mark Rutte would have stopped Ruttegate before I went in politics!
Or if Donald Trump would have stopped Ruttegate after he won.
And now? I still did not get any message from Joe Biden.
Disappointing!",https://twitter.com/ChrisPalm17/status/1333077182625746947,2020-11-29 15:55:42+00:00,0,0,0,
"{'username': 'ChrisPalm17', 'displayname': 'Chris Palm', 'id': 853608861172994057, 'description': 'The people are my people. I want to succeed, I want to win, and I want to become a happy person at last', 'rawDescription': 'The people are my people. I want to succeed, I want to win, and I want to become a happy person at last', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2017, 4, 16, 13, 59, 46, tzinfo=datetime.timezone.utc), 'followersCount': 21, 'friendsCount': 6, 'statusesCount': 10949, 'favouritesCount': 670, 'listedCount': 0, 'mediaCount': 2420, 'location': 'Here', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/853876128079126528/OlcT-p7q_normal.jpg', 'profileBannerUrl': None}","In combination with the Ruttegate question, first Donald Trump became president, and now Joe Biden.
I was guided by my friend to help in 2016 Donald Trump to win, and in 2020 to help Joe Biden to win (out of 20 Democratic candidates!).
And now?
I don't know!
I must walk the way.",https://twitter.com/ChrisPalm17/status/1333071340618850306,2020-11-29 15:32:29+00:00,0,0,0,
"{'username': 'BARISTOROGLU', 'displayname': 'BARİS TOROGLU', 'id': 17258051, 'description': 'CUMHURİYET VE ATATÜRK🇹🇷🇹🇷🇹🇷', 'rawDescription': 'CUMHURİYET VE ATATÜRK🇹🇷🇹🇷🇹🇷', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2008, 11, 8, 19, 44, 57, tzinfo=datetime.timezone.utc), 'followersCount': 28, 'friendsCount': 352, 'statusesCount': 16616, 'favouritesCount': 4295, 'listedCount': 4, 'mediaCount': 1103, 'location': 'Mersin, Türkiye', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1345660354869796864/xkgbSSxn_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/17258051/1609665526'}",@KamalaHarris @JoeBiden Mrs. Presidents i am from turkey🇹🇷 the best  first lady in usa🙋,https://twitter.com/BARISTOROGLU/status/1333067616152395778,2020-11-29 15:17:41+00:00,0,0,0,"[{'username': 'KamalaHarris', 'displayname': 'Kamala Harris', 'id': 30354991, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'JoeBiden', 'displayname': 'Joe Biden', 'id': 939091, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]"
"{'username': 'playboyhakan_', 'displayname': 'playboyhakan_', 'id': 366262114, 'description': '(World Bank Ceo Boss Joe Biden Donal jr Helper Cem Akdemir Admin Ali koç Gaga) Super model Fashion WorldTourVogue Elle Cover iletişim Ceo Cem 05365224136', 'rawDescription': '(World Bank Ceo Boss Joe Biden Donal jr Helper Cem Akdemir Admin Ali koç Gaga) Super model Fashion WorldTourVogue Elle Cover iletişim Ceo Cem 05365224136', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 9, 1, 21, 28, 55, tzinfo=datetime.timezone.utc), 'followersCount': 0, 'friendsCount': 0, 'statusesCount': 92328, 'favouritesCount': 296, 'listedCount': 13, 'mediaCount': 4958, 'location': 'İstanbul, Türkiye', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1359492029269573641/OUP2lXEE_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/366262114/1564278706'}",Joe biden fake account,https://twitter.com/playboyhakan_/status/1333021990584725511,2020-11-29 12:16:23+00:00,0,0,0,
"{'username': 'shah0331', 'displayname': 'iftikhar hussain', 'id': 875250407353847808, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2017, 6, 15, 7, 15, 33, tzinfo=datetime.timezone.utc), 'followersCount': 81, 'friendsCount': 525, 'statusesCount': 4235, 'favouritesCount': 223, 'listedCount': 0, 'mediaCount': 652, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1355242738405543936/_iCH6Ni0_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/875250407353847808/1610788524'}","Modi fasist regime is staging a election drama in #IIOJK after genocide of oppressed kashmiris. How can martyred, wounded, orphans, widows,pallet gun affectes can cast their votes? NO ANSWER 
@UN @hrw @narendramodi @JoeBiden @antonioguterres @amensty https://t.co/UKub3TUYKF",https://twitter.com/shah0331/status/1332951077025624064,2020-11-29 07:34:36+00:00,0,0,0,"[{'username': 'UN', 'displayname': 'United Nations', 'id': 14159148, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'hrw', 'displayname': 'Human Rights Watch', 'id': 14700316, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'narendramodi', 'displayname': 'Narendra Modi', 'id': 18839785, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'JoeBiden', 'displayname': 'Joe Biden', 'id': 939091, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'antonioguterres', 'displayname': 'António Guterres', 'id': 811229675758505984, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'AmenSty', 'displayname': 'امين احمد', 'id': 927233540, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]"
"{'username': 'brahimK71741736', 'displayname': 'İbrahim Köse', 'id': 1227600484816621574, 'description': 'ınternational PRENS', 'rawDescription': 'ınternational PRENS', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2020, 2, 12, 14, 29, 12, tzinfo=datetime.timezone.utc), 'followersCount': 12, 'friendsCount': 83, 'statusesCount': 5633, 'favouritesCount': 7, 'listedCount': 0, 'mediaCount': 139, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1227602691356012546/jOMu6aM9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1227600484816621574/1581518276'}",@JoeBiden @KamalaHarris TODAY AND EVERY DAY ....!!!!!.🌴,https://twitter.com/brahimK71741736/status/1332748278975385606,2020-11-28 18:08:45+00:00,0,0,0,"[{'username': 'JoeBiden', 'displayname': 'Joe Biden', 'id': 939091, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'KamalaHarris', 'displayname': 'Kamala Harris', 'id': 30354991, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]"
"{'username': 'harfa37svirac', 'displayname': 'Dragan Colovic', 'id': 832887513375244289, 'description': 'painter', 'rawDescription': 'painter', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2017, 2, 18, 9, 40, 32, tzinfo=datetime.timezone.utc), 'followersCount': 83, 'friendsCount': 162, 'statusesCount': 6253, 'favouritesCount': 11073, 'listedCount': 0, 'mediaCount': 5344, 'location': 'beograd', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1212827250409771008/hZBPm1Jt_normal.jpg', 'profileBannerUrl': None}","@JoeBiden Lady MELANIE...SORY...military TITO JUGOSLAVIA(Melanie home)and MONTY
THE GERMANY BLUE (No american engine...150 in warehouse)
Melania border SARAHS NEW ORTHODOX https://t.co/5X3P3lOW2H",https://twitter.com/harfa37svirac/status/1332735660420177922,2020-11-28 17:18:37+00:00,0,0,0,"[{'username': 'JoeBiden', 'displayname': 'Joe Biden', 'id': 939091, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]"
"{'username': 'HappinessPatrol', 'displayname': 'Gavin in Istanbul', 'id': 2179007954, 'description': 'RADIO VOICE/TV LINES/MAGIC SHOES (he/him) From: 🇬🇧 Lived: 🇵🇹🇩🇪🇨🇭🇨🇳🇹🇷', 'rawDescription': 'RADIO VOICE/TV LINES/MAGIC SHOES (he/him) From: 🇬🇧 Lived: 🇵🇹🇩🇪🇨🇭🇨🇳🇹🇷', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2013, 11, 7, 0, 1, 53, tzinfo=datetime.timezone.utc), 'followersCount': 1184, 'friendsCount': 3400, 'statusesCount': 21658, 'favouritesCount': 20657, 'listedCount': 16, 'mediaCount': 642, 'location': 'Istanbul, Turkey', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1321567089606430721/hMfT73C5_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2179007954/1598376504'}",@qingqingparis @JoeBiden I’m not sure that’s quite how the justice system works. Also she’s not in detention in America 🤣🤣🤣,https://twitter.com/HappinessPatrol/status/1332608560732188675,2020-11-28 08:53:34+00:00,0,0,2,"[{'username': 'qingqingparis', 'displayname': 'Qingqing_Chen', 'id': 211277534, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'JoeBiden', 'displayname': 'Joe Biden', 'id': 939091, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]"
"{'username': 'HasmikSahakya20', 'displayname': 'Hasmik Sahakyan', 'id': 1311257222060670976, 'description': '""In the End, we will remember not the words of our enemies, but the silence of our friends"" Martin Luther King, Jr.', 'rawDescription': '""In the End, we will remember not the words of our enemies, but the silence of our friends"" Martin Luther King, Jr.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2020, 9, 30, 10, 51, 14, tzinfo=datetime.timezone.utc), 'followersCount': 340, 'friendsCount': 252, 'statusesCount': 1660, 'favouritesCount': 5312, 'listedCount': 0, 'mediaCount': 175, 'location': 'Armenia', 'protected': False, 'linkUrl': 'https://www.himnadram.org/en', 'linkTcourl': 'https://t.co/LtD84O4Ihd', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1311266539765723137/p8FzKGb__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1311257222060670976/1603063216'}","@SecPompeo @WhiteHouse @JoeBiden if human rights matters to you, please act ASAP❗️🙏 
#UntilTheyAreHome https://t.co/GQbTwkhVp8",https://twitter.com/HasmikSahakya20/status/1332454681856106496,2020-11-27 22:42:06+00:00,0,0,0,"[{'username': 'SecPompeo', 'displayname': 'Secretary Pompeo', 'id': 988573326376427520, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'WhiteHouse', 'displayname': 'The White House', 'id': 1323730225067339784, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'JoeBiden', 'displayname': 'Joe Biden', 'id': 939091, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]"
"{'username': 'HasmikSahakya20', 'displayname': 'Hasmik Sahakyan', 'id': 1311257222060670976, 'description': '""In the End, we will remember not the words of our enemies, but the silence of our friends"" Martin Luther King, Jr.', 'rawDescription': '""In the End, we will remember not the words of our enemies, but the silence of our friends"" Martin Luther King, Jr.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2020, 9, 30, 10, 51, 14, tzinfo=datetime.timezone.utc), 'followersCount': 340, 'friendsCount': 252, 'statusesCount': 1660, 'favouritesCount': 5312, 'listedCount': 0, 'mediaCount': 175, 'location': 'Armenia', 'protected': False, 'linkUrl': 'https://www.himnadram.org/en', 'linkTcourl': 'https://t.co/LtD84O4Ihd', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1311266539765723137/p8FzKGb__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1311257222060670976/1603063216'}","@TheGrigoryan @SecPompeo @StateDept @SecPompeo @WhiteHouse @JoeBiden if human rights matters to you, please act ASAP❗️🙏",https://twitter.com/HasmikSahakya20/status/1332454613132468227,2020-11-27 22:41:50+00:00,0,0,16,"[{'username': 'TheGrigoryan', 'displayname': 'The Grigoryan', 'id': 3002192253, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'SecPompeo', 'displayname': 'Secretary Pompeo', 'id': 988573326376427520, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'StateDept', 'displayname': 'Department of State', 'id': 9624742, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'SecPompeo', 'displayname': 'Secretary Pompeo', 'id': 988573326376427520, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'WhiteHouse', 'displayname': 'The White House', 'id': 1323730225067339784, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'JoeBiden', 'displayname': 'Joe Biden', 'id': 939091, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]"
"{'username': 'KEREM62923821', 'displayname': 'KEREM', 'id': 1321511800035332099, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2020, 10, 28, 17, 59, 21, tzinfo=datetime.timezone.utc), 'followersCount': 0, 'friendsCount': 7, 'statusesCount': 2, 'favouritesCount': 82, 'listedCount': 0, 'mediaCount': 1, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None}",How alike are they? @JoeBiden https://t.co/Uw5kNjuEAQ,https://twitter.com/KEREM62923821/status/1332332942232858624,2020-11-27 14:38:21+00:00,0,0,1,"[{'username': 'JoeBiden', 'displayname': 'Joe Biden', 'id': 939091, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]"
"{'username': 'mgradebe', 'displayname': 'Mfanafuthi Radebe', 'id': 117149296, 'description': ""Business minded, UKZN Alumnus. If you live each day as if it's your last, one day you will be certainly right."", 'rawDescription': ""Business minded, UKZN Alumnus. If you live each day as if it's your last, one day you will be certainly right."", 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 2, 24, 17, 58, 16, tzinfo=datetime.timezone.utc), 'followersCount': 890, 'friendsCount': 1726, 'statusesCount': 2536, 'favouritesCount': 1161, 'listedCount': 2, 'mediaCount': 182, 'location': 'South Africa, Durban, Pinetown', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1140886996233138178/GzzV9VW1_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/117149296/1420325251'}",A very powerful speech by @joebiden in 1986 against the then apartheid government in South Africa. @ Heydar Aliyev Center https://t.co/gtjCJbufxH,https://twitter.com/mgradebe/status/1332312501837565952,2020-11-27 13:17:08+00:00,0,0,0,"[{'username': 'JoeBiden', 'displayname': 'Joe Biden', 'id': 939091, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]"
"{'username': '1511Kimy', 'displayname': 'Kimy', 'id': 1138924309144059905, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2019, 6, 12, 21, 41, 30, tzinfo=datetime.timezone.utc), 'followersCount': 33, 'friendsCount': 364, 'statusesCount': 1328, 'favouritesCount': 362, 'listedCount': 0, 'mediaCount': 535, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1138924742323388416/fZOuvZJ__normal.jpg', 'profileBannerUrl': None}","#RESET2021-NEWS-012 Joe Biden ""Team America"" &amp; General Flynn Begnadigung... https://t.co/X5leRZOa4b",https://twitter.com/1511Kimy/status/1332017317463658496,2020-11-26 17:44:10+00:00,0,0,0,
"{'username': 'USAmbPyatt', 'displayname': 'Geoffrey Pyatt', 'id': 111021184, 'description': 'Husband, father, Californian, diplomat and weekend cyclist. US Ambassador to Greece.', 'rawDescription': 'Husband, father, Californian, diplomat and weekend cyclist. US Ambassador to Greece.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 2, 3, 15, 0, 45, tzinfo=datetime.timezone.utc), 'followersCount': 145592, 'friendsCount': 1973, 'statusesCount': 55309, 'favouritesCount': 3351, 'listedCount': 1009, 'mediaCount': 3585, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/832946493615120384/2UN9Irnm_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/111021184/1590436258'}",@dinohealth @JoeBiden @KamalaHarris @ABlinken @jakesullivan Thank you Dino.  And Happy Thanksgiving 🦃🍽🍁 to our wonderful American citizen community in Nafpatkos!,https://twitter.com/USAmbPyatt/status/1331946512587350016,2020-11-26 13:02:49+00:00,1,0,15,"[{'username': 'dinohealth', 'displayname': 'Constantine Mourtos', 'id': 45971965, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'JoeBiden', 'displayname': 'Joe Biden', 'id': 939091, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'KamalaHarris', 'displayname': 'Kamala Harris', 'id': 30354991, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'ABlinken', 'displayname': 'Antony Blinken', 'id': 635716830, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'jakesullivan', 'displayname': 'Jacob Sullivan', 'id': 5119331, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]"
"{'username': 'IvanIva95422126', 'displayname': 'Ivan Ivan 🤍❤️🤍', 'id': 853076090, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2012, 9, 29, 15, 23, 17, tzinfo=datetime.timezone.utc), 'followersCount': 15, 'friendsCount': 96, 'statusesCount': 675, 'favouritesCount': 16669, 'listedCount': 0, 'mediaCount': 49, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1273738670399524867/TTgoiXFV_normal.jpg', 'profileBannerUrl': None}","Svetlana clearly won the election in Belarus. Lukashenko continues mass repressions, killing, and torture against unarmed and peaceful protestors. US should help Belarus establish its Democracy 

#inviteSvetlana
#freeBELARUS 
#TheWashingtonPost 
#JoeBiden",https://twitter.com/IvanIva95422126/status/1331900995937456128,2020-11-26 10:01:57+00:00,0,0,2,
